text,label
"Objet : [tous.cergy] La Guilde - La Taverne
Corps : [image: La Guilde] La Taverne [image: La Taverne] ⚔️ La Nouvelle Taverne ouvre ses portes ! Une grande fête vous attend ! ⚔️ Préparez-vous à une soirée mémorable ! Le jeudi 20 février, de 16h à 20h, venez célébrer l’inauguration de notre nouvelle taverne avec une quantité impressionnante de 30 litres d’hydromel maison ! Une boisson spéciale et des verres uniques seront disponibles pour rendre cette occasion encore plus spéciale. Ambiance conviviale, jeux de société et bonne humeur seront au rendez-vous. Profitez d'un moment de détente et de convivialité entre amis et camarades. Savourez notre hydromel artisanal, discutez, jouez et partagez un moment inoubliable dans ce nouveau lieu de rencontre. Et qui sait, cette soirée pourrait être le before idéal pour les Louis d’Or… On vous attend nombreux ! 📌 Lieu : Foyer Condorcet Lien d'inscription Voir l'événement sur Tekiens.net [image: Discord] [image: Telegram] [image: Facebook] [image: Instagram @laguilde_cergy] La Guilde - Jeux de société / Jeux de role CY 211 - Cergy",association
"Objet : [tous.ing2] Sherkan X Col Vert - Un tailleur sur-mesure à l'école (2e session) !
Corps : [image: Logo ecole] [image: Logo] PARTENARIAT COSTUME & TAILLEUR SUR-MESURE (English below) 19 Février Votre BDE fait venir pour vous *Col Vert*, tailleur spécialisé dans le sur-mesure (H/F). Un tailleur viendra à l'école prendre les mesures et les commandes sur des créneaux de 20min par étudiant, à réserver à l'avance. Les prises de mesures se feront *au local BDE au site du parc*. *Forum Entreprise, Gala, entretiens, remise des diplômes,* on a tous besoin d'un costume durant le cursus scolaire. [image: header-image] [image: header-image] [image: space] Nous sommes partenaires avec plus d’une trentaine d’écoles dont: [image: image10] [image: image10] [image: image10] [image: image10] [image: image10] [image: image10] [image: image2] CLIQUEZ ICI POUR RÉSERVER UN CRÉNEAU INDIVIDUEL Le créneau de 12h30 à 13h est ouvert à tous pour découvrir les tissus et discuter avec le tailleur. Aucun paiement sur place. RÉSERVER MAINTENANT ENGLISH AFFORDABLE TAILOR MADE SUITS 19th February A tailor will come in person to our university for a unique tailoring experience ! Please book in advance a 20min time slot to privately meet him and make your custom suit ! [image: image2] CLICK HERE TO BOOK A PRIVATE APPOINTMENT No payment are requested during the meeting. We will send a link later to pay on our website by card or Paypal. BOOK NOW www.col-vert.fr | [image: icon-facebook] [image: icon-instagram] * Nathan BATTAIS* * Vice-Président* * BDE SHERKAN* * CY TECH CERGY 2024-2025* *bde.sherkan@gmail.com*",entreprise
"Objet : [tous.ing2] Sherkan X Col vert - Un tailleur sur-msure à l'école (2e session) !
Corps : [image: Logo ecole] [image: Logo] PARTENARIAT COSTUME & TAILLEUR SUR-MESURE (English below) 19 Février Votre BDE fait venir pour vous *Col Vert*, tailleur spécialisé dans le sur-mesure (H/F). Un tailleur viendra à l'école prendre les mesures et les commandes sur des créneaux de 20min par étudiant, à réserver à l'avance. *Forum Entreprise, Gala, entretiens, remise des diplômes,* on a tous besoin d'un costume durant le cursus scolaire. [image: header-image] [image: header-image] [image: space] Nous sommes partenaires avec plus d’une trentaine d’écoles dont: [image: image10] [image: image10] [image: image10] [image: image10] [image: image10] [image: image10] [image: image2] CLIQUEZ ICI POUR RÉSERVER UN CRÉNEAU INDIVIDUEL Le créneau de 12h30 à 13h est ouvert à tous pour découvrir les tissus et discuter avec le tailleur. Aucun paiement sur place. RÉSERVER MAINTENANT ENGLISH AFFORDABLE TAILOR MADE SUITS 19th February A tailor will come in person to our university for a unique tailoring experience ! Please book in advance a 20min time slot to privately meet him and make your custom suit ! [image: image2] CLICK HERE TO BOOK A PRIVATE APPOINTMENT No payment are requested during the meeting. We will send a link later to pay on our website by card or Paypal. BOOK NOW www.col-vert.fr | [image: icon-facebook] [image: icon-instagram] [image: Logo ecole] [image: Logo] PARTENARIAT COSTUME & TAILLEUR SUR-MESURE (English below) 19 Février Le BDE Sherkan fait venir pour vous *Col Vert*, tailleur spécialisé dans le sur-mesure (H/F). Un tailleur viendra à l'école prendre les mesures et les commandes sur des créneaux de 20min par étudiant, à réserver à l'avance. *Forum Entreprise, Gala, entretiens, remise des diplômes,* on a tous besoin d'un costume durant le cursus scolaire. [image: header-image] [image: header-image] [image: space] Nous sommes partenaires avec plus d’une trentaine d’écoles dont: [image: image10] [image: image10] [image: image10] [image: image10] [image: image10] [image: image10] [image: image2] CLIQUEZ ICI POUR RÉSERVER UN CRÉNEAU INDIVIDUEL Le créneau de 12h30 à 13h est ouvert à tous pour découvrir les tissus et discuter avec le tailleur. Aucun paiement sur place. RÉSERVER MAINTENANT ENGLISH AFFORDABLE TAILOR MADE SUITS 19th February A tailor will come in person to our university for a unique tailoring experience ! Please book in advance a 20min time slot to privately meet him and make your custom suit ! [image: image2] CLICK HERE TO BOOK A PRIVATE APPOINTMENT No payment are requested during the meeting. We will send a link later to pay on our website by card or Paypal. BOOK NOW www.col-vert.fr | [image: icon-facebook] [image: icon-instagram] * Nathan BATTAIS* * Vice-Président* * BDE SHERKAN* * CY TECH CERGY 2024-2025* *bde.sherkan@gmail.com*",entreprise
"Objet : Re: Formulaire de remboursement suite changement de statut
Corps : Bonjour, Je me permets de vous recontacter afin de savoir si vous avez bien reçu les documents que je vous ai envoyés le 21 janvier dernier concernant ma demande de remboursement. Pourriez-vous me confirmer que tout est en ordre et me préciser les délais de traitement ? Cordialement, Yvan LOUAMBA. Le mar. 21 janv. 2025 à 13:36, Yvan Louamba a écrit : > Bonjour, > Veuillez trouver ci-joints les documents demandés. > N'hésitez pas à me contacter si d'autres informations ou documents sont > nécessaires. > Cordialement > Yvan Louamba > > > Le mar. 21 janv. 2025 à 11:21, Andrea DA SILVA a > écrit : > >> Bonjour, >> >> Je vous prie de bien vouloir trouver ci-joint le formulaire de demande de >> remboursement suite à l'obtention de votre contrat. >> >> De ce fait, merci de le remplir et de me le renvoyer. >> Veillez à le garder sous format .docx. Il sera accompagné d'un formulaire >> d'autorisation si besoin. >> >> Avec le formulaire, il nous faut ces différentes pièces justificatives : >> >> - Votre *contrat d'apprentissage ou contrat de professionalisation et >> CERFA dûment signé par les 2 parties* (employeur & étudiant) >> - Votre *RIB au format IBAN/BIC* (Si le RIB n’est pas celui de >> l'étudiant, ce dernier doit compléter le formulaire d’autorisation fourni >> en pièce jointe par le service des inscriptions). >> - Votre *justificatif de paiement* de la première tranche compte tenu >> que les 2 dernières ne sont pas passées >> >> Dans l'attente de votre retour & restant à votre disposition si besoin. >> >> [image: Bonne année 2025 : images, dessins... et de magnifiques messages >> pour des voeux parfaits] >> Cordialement. >> >> *P >> **arking >> :* >> *Droit optionnel payant (40 €) et non remboursable. Avant de souscrire, >> vérifiez que votre site d'études propose bien un parking. Possibilité de >> souscription même après votre inscription.* >> >> *Andréa DA SILVA* >> Service de pilotage des inscriptions administratives CY TECH >> ------------------------------ >> CY Cergy Paris Université - CY Tech >> Bâtiment FERMAT - 1er étage - bureau FT 117 >> Chemin des Paradis - CS 30221 >> 95011 Cergy-Pontoise Cedex >> Tél. +33 (0)1 82.31.05.72 >> E-mail : cytech_service_inscriptions@ml.u-cergy.fr >> Site : https://cytech.cyu.fr >> >",administratif
"Objet : [ing2-cergy] Distribution bio Greenmoov
Corps : Distribution Bio du 04/02 [image: 💚] Bonsoir à tous ! [image: 💚] Meilleurs vœux à tous de la part de votre bureau associatif préféré ! Nous attendions tous le retour de congé de notre cher producteur bio Frédéric et le voici ! Nous vous annonçons donc la prochaine distribution de légumes bio qui se tiendra le 4 février de 17h30 à 18h30, au foyer du bâtiment Condorcet au site du parc. [image: ⚠️]N'oubliez pas de prendre un sac adapté pour transporter vos légumes Nous vendons cependant des sacs sur place pour 4€. Si vous souhaitez venir staffer, n'hésitez pas à venir en DM ! (on valide VSE pour 2 participations) Voici les paniers de la semaine ! ◇ Petit panier à 2€50 :🍂 500g p de terre 500g carotte 1 botte poireaux 1 chou blanc 1 butternut ◇ Grand panier à 5€ :🍂🍂 1kg p de terre 1kg carottes 1kg oignons 1 botte poireaux 2 radis noirs 1 butternut 1 chou blanc Vous avez jusqu'à samedi 1er février à 16h pour commander et payer votre panier bio : Commander mon panier 🥕Si vous souhaitez staffer à notre distribution, contactez @Rom1Stein sur telegram, ou contactez-nous sur nos réseaux ci-dessous ! 2 staffs valideront votre UE VSE ""s'engager pour l'école"" si vous êtes éligible. Priorité à ceux qui ont l'UE en cas de surbooking des staffs.🥕 💚Écologiquement vôtre,💚 Le bureau de Green'Moov toujours aussi ravi de vous faire manger plus de légumes bios [image: Instagram] [image: Telegram]",association
"Objet : [tous.cergy] La Guilde X GameJam
Corps : [image: La Guilde] Jeux Dit Long x GameJam [image: Jeux Dit Long x GameJam] 📜 Aventurières et Aventuriers 📜 🎉 Jeudi Long & Game Jam Preview : Double dose de jeux ! 🎉 🎲 Ce jeudi 30 janvier, de 14h à 16h15, rendez-vous en CT 203 pour un Jeudi Long exceptionnel puis en jeux long classique (uniquement) en CY 211 apres 16h15 ! Nous combinons le plaisir habituel de nos jeux de société avec une avant-première exclusive : le test des premiers jeux créés lors de notre Game Jam ! Venez découvrir des prototypes innovants et donner votre avis aux créateurs. Une occasion unique de participer à l’aventure et de profiter d’une large sélection de jeux de société. Une après-midi riche en découvertes, en stratégies et en bonne humeur vous attend ! 📅 Quand ? Jeudi 30 janvier 🕑 À quelle heure ? 14h - 18h 📍 Où ? CT 203 puis CY211 On vous attend nombreux ! 📌 Lieu : CT 203 puis CY 211 ⏰ Date : 2025-01-30 13:00:00 Voir l'événement sur Tekiens.net [image: Discord] [image: Telegram] [image: Facebook] [image: Instagram @laguilde_cergy] La Guilde - Jeux de société / Jeux de role CY 211 - Cergy",association
"Objet : [ing2-cergy] Soit rétribué pour améliorer ton école, CYJE X CY Tech
Corps : Chers camarades étudiants CYJE a le plaisir de vous partager une nouvelle offre de mission destinée aux étudiants de toutes filières et promotions ! En groupe de 4, vous réaliserez une récolte de données auprès des étudiants, professeurs, et membres de l'administration de CY Tech. Après une analyse des besoins, vous déterminerez un besoin, des scénarios, puis un cahier des charges pour l'amélioration et l'augmentation du taux d'occupation des salles. Dans le cadre de cette mission, notre client est notre école CY Tech. La rétribution est de 27,5 à 33,75€/h brut pour une durée estimée de 8 à 16 heures, dépendant du rôle que vous occuperez. La sélection se déroulera en deux temps : vous remplissez le formulaire présent dans ce mail, suivie d’un entretien de motivation. Plus de détails vous seront donnés par mail une fois votre candidature déposée. Si vous avez des questions, vous pouvez contacter l'adresse mail suivante : etude@cyje.fr Pour candidater, cliquez sur le bouton ci-dessous qui mène au formulaire d'inscription : Formulaire de candidature Envie de profiter de plus d'offres de ce genre ? Vous pouvez devenir adhérent pour y avoir accès plus tôt et plus souvent en nous contactant avec le bouton ci-dessous ! Devenir adhérent Cordialement, L'équipe de CYJE",entreprise
"Objet : Re: Formulaire de remboursement suite changement de statut
Corps : Bonjour, Veuillez trouver ci-joints les documents demandés. N'hésitez pas à me contacter si d'autres informations ou documents sont nécessaires. Cordialement Yvan Louamba Le mar. 21 janv. 2025 à 11:21, Andrea DA SILVA a écrit : > Bonjour, > > Je vous prie de bien vouloir trouver ci-joint le formulaire de demande de > remboursement suite à l'obtention de votre contrat. > > De ce fait, merci de le remplir et de me le renvoyer. > Veillez à le garder sous format .docx. Il sera accompagné d'un formulaire > d'autorisation si besoin. > > Avec le formulaire, il nous faut ces différentes pièces justificatives : > > - Votre *contrat d'apprentissage ou contrat de professionalisation et > CERFA dûment signé par les 2 parties* (employeur & étudiant) > - Votre *RIB au format IBAN/BIC* (Si le RIB n’est pas celui de > l'étudiant, ce dernier doit compléter le formulaire d’autorisation fourni > en pièce jointe par le service des inscriptions). > - Votre *justificatif de paiement* de la première tranche compte tenu > que les 2 dernières ne sont pas passées > > Dans l'attente de votre retour & restant à votre disposition si besoin. > > [image: Bonne année 2025 : images, dessins... et de magnifiques messages > pour des voeux parfaits] > Cordialement. > > *P > **arking > :* > *Droit optionnel payant (40 €) et non remboursable. Avant de souscrire, > vérifiez que votre site d'études propose bien un parking. Possibilité de > souscription même après votre inscription.* > > *Andréa DA SILVA* > Service de pilotage des inscriptions administratives CY TECH > ------------------------------ > CY Cergy Paris Université - CY Tech > Bâtiment FERMAT - 1er étage - bureau FT 117 > Chemin des Paradis - CS 30221 > 95011 Cergy-Pontoise Cedex > Tél. +33 (0)1 82.31.05.72 > E-mail : cytech_service_inscriptions@ml.u-cergy.fr > Site : https://cytech.cyu.fr >",administratif
"Objet : Formulaire de remboursement suite changement de statut
Corps : Bonjour, Je vous prie de bien vouloir trouver ci-joint le formulaire de demande de remboursement suite à l'obtention de votre contrat. De ce fait, merci de le remplir et de me le renvoyer. Veillez à le garder sous format .docx. Il sera accompagné d'un formulaire d'autorisation si besoin. Avec le formulaire, il nous faut ces différentes pièces justificatives : * Votre contrat d'apprentissage ou contrat de professionalisation et CERFA dûment signé par les 2 parties (employeur & étudiant) * Votre RIB au format IBAN/BIC (Si le RIB n’est pas celui de l'étudiant, ce dernier doit compléter le formulaire d’autorisation fourni en pièce jointe par le service des inscriptions). * Votre justificatif de paiement de la première tranche compte tenu que les 2 dernières ne sont pas passées Dans l'attente de votre retour & restant à votre disposition si besoin. Cordialement. [ https://www.cyu.fr/formation/candidater-et-sinscrire/inscriptions/preparer-sa-rentree/acces-parking | P ] [ https://www.cyu.fr/formation/candidater-et-sinscrire/inscriptions/preparer-sa-rentree/acces-parking | arking ] : Droit optionnel payant (40 €) et non remboursable. Avant de souscrire, vérifiez que votre site d'études propose bien un parking. Possibilité de souscription même après votre inscription. Andréa DA SILVA Service de pilotage des inscriptions administratives CY TECH CY Cergy Paris Université - CY Tech Bâtiment FERMAT - 1er étage - bureau FT 117 Chemin des Paradis - CS 30221 95011 Cergy-Pontoise Cedex Tél. +33 (0)1 82.31.05.72 E-mail : [ mailto:cytech_service_inscriptions@ml.u-cergy.fr | cytech_service_inscriptions@ml.u-cergy.fr ] Site : [ https://cytech.cyu.fr/ | https://cytech.cyu.fr ]",administratif
"Objet : [tous.cergy] [Logement] Chambre en colocation féminine à 5 mn de CYTECH !
Corps : Bonsoir à tous Je me permets de vous relayer cette annonce pour colocation féminine, disponible de suite, idéale pour les étudiantes CYTECH: Les + * Grand dressing pour ranger vos tous vos affaires et valises * Accès direct à l’espace détente au jardin depuis la chambre * Prise RJ45 au niveau des bureaux pour un max débit L’APPARTEMENT ll s'agit d'un T6 de 93m2 au RDC donnant sur un extérieur de 60m2. Entièrement REFAIT A NEUF en 2023, meublé et chauffé, il se compose de: * 5 chambres doubles meublées, avec grands dressings et bureaux, donnant toutes sur le jardin. * 2 WCs séparés. * 2 salles de douches. * Cuisine équipée (2 réfrigérateurs, plaque, micro-ondes, four, hotte, TV) * Lave-vaisselle, Lave-linge, Sèche-linge EMPLACEMENT 9 rue du Ponceau 95000 Cergy L'appartement se situe au quartier Le ponceau à Cergy, près des universités: * École nationale supérieure de l'électronique et de ses applications: 4 mn à pied * EISTI/CY TECH: 6 mn à pied * ESSEC Business School: 14 mn à pied * École supérieure du professorat et de l'éducation - ESPE: 19 mn à pied * Les transports à proximité sont: * BUS 45 (Le Ponceau): 1 mn à pied * RER A (Cergy Prefecture): à 11 mn ou 20 mn à pied LOCATION * Prix: 590cc (520hc + 70) * Contrat chambre individuel -> Eligible à l'APL * Eligible garanti VISALE * 2 mois de dépôt de garanti CONTACT homesweethomefr@icloud.com PHOTOS ( voir l’annonce ) https://lcrt.fr/rsac4j Cordialement ￼",association
"Objet : [tous.cergy] Invitation à notre première activité IA ce jeudi !
Corps : Bonjour à toutes et à tous, Nous avons le plaisir de vous inviter à une activité spéciale pour lancer en douceur notre club IA chez AAC ! 🎉 🗓 Quand ? Ce jeudi 16 janvier à 16h30 📍 Où ? Dans notre local au site du Parc : CY307 (2ème porte) 🤖 Quoi ? Richy R., ingénieur en IA au ministère de l’Intérieur et responsable de notre club, animera une session pratique sur la création d’une IA capable de séparer l’instrumental et les paroles d’une musique. 💡 Au programme (durée totale : 1h30 environ) : • 15 min de théorie : introduction et explications 🧠 • 1h de pratique : mise en œuvre et code 💻 Si vous êtes curieux, passionnés ou simplement intrigués par l’IA, c’est l’occasion idéale ! L’ambiance sera conviviale (thé, café ☕ et bonne humeur au rendez-vous). Richy répondra à toutes vos questions, qu’elles portent sur l’utilisation ou la création d’une IA. On espère vous voir nombreux ! À très bientôt, L’équipe AAC 🚀",association
"Objet : [tous.cergy] Conférence sur la Finance par nos Alumni
Corps : Finance de marché, métiers et expériences CY Junior Engineering a le plaisir de vous inviter à une conférence sur le thème : Finance de marché. Nous aurons l'honneur d'accueillir trois professionnels diplômés de CY Tech, qui partageront leur expérience dans les métiers de la finance de marché et leur parcours. Les intervenants seront : - Eric Sakoun : Directeur Distribution France chez Kepler Cheuvreux - Benjamin Andraud : Multi-Asset Portfolio Manager et Outsourced Chief Investment Officer chez Amundi - Antoine Daligaux : Investment Manager chez Peugeot Invest La conférence se tiendra : - 📅 Jeudi 30 janvier - 🕒 De 14h à 16h - 📍 Amphi Condorcet Pourquoi participer ? - Découvrez des carrières diverses et des métiers de la finance - Cette conférence contribuera à valider votre pôle Relations Entreprises de l'UE VSE 👉🏻 Inscrivez-vous dès maintenant via ce lien : G-Form d'inscription N'hésitez pas à venir nombreux et à partager cette opportunité avec vos camarades ! Pour toute question ou information complémentaire, nous restons à votre disposition. Nous espérons vous voir nombreux pour cet événement unique ! Cordialement, L'équipe de CYJE",entreprise
"Objet : [tous.cergy] Questionnaire
Corps : Plan d'expérience : Consommation de boissons chaudes dans l'enceinte de l'Université docs.google.com Bonjour, Pour les besoins d’un projet qui vise à s’informer sur les habitudes de consommation de boissons chaudes des étudiants. Nous avons mis en place un questionnaire, merci de prendre le temps d’y répondre. Cordialement BRIGHET Ibtisseme Envoyé de mon iPhone",sondage
"Objet : Fwd: IA et applications: groupes A et B
Corps : ---------- Forwarded message --------- De : Souhila Arib Date: mer. 8 janv. 2025, 14:13 Subject: Fwd: IA et applications: groupes A et B To: Yvan Louamba ---------- Forwarded message --------- De : Souhila Arib Date: lun. 6 janv. 2025 à 10:51 Subject: IA et applications: groupes A et B To: ING3 IA Cergy 2025 2024 Cc: Anthony Weiss , Ethan Pinto < pintoethan@cy-tech.fr>, Louis-Alexandre Laguet , Thomas Gons Bonjour à tous, Permettez moi, d'abord, de vous souhaiter une très belle année! Pour le module IA et application, Air Liquide propose le sujet suivant et fournira les dataSets nécessaires: Exploration de l'utilisation de générateurs de scénarios comme méthode de data augmentation pour les prévisions de séries temporelles La data augmentation est une technique importante pour améliorer les performances des modèles de prévision de séries temporelles, notamment lorsque les jeux de données sont limités. L'objectif de ce projet sera d'explorer l'utilisation de générateurs de scénarios comme méthode de data augmentation pour des prévisions de prix de l'électricité. Concrètement il s’agit d’évaluer l'impact de l'utilisation des scénarios générés comme données d'entraînement supplémentaires sur les performances de différents modèles de prévision : - Modèles simples (ex : XGBoost) - Modèles plus complexes (ex : Conv1D, LSTM, Transformer) - Analyse comparative des performances des modèles entraînés sur les données historiques seules vs. les données historiques augmentées des scénarios générés Les deux groupes A et B travailleront sur le même sujet car le but est de proposer différentes implémentations! Pour ceux qui ne souhaitent pas travailler sur ce sujet, je vous propose de choisir un challenge sur Kaggle sur le lien suivant: https://www.kaggle.com/competitions. La présentation du challenge Air LIquide sera pour mercredi à partir de 14H. Vous pouvez travailler par groupe de 3 étudiants! (Merci de respecter vos groupes A et B) Une fois votre sujet choisi, merci de me transmettre un mail avec le nom du sujet choisi et la composition de votre groupe de travail! Pour le rendu, un rapport expliquant le sujet, la justification des technos, points d'améliorations .... et les codes! Merci. Souhila.",cours
"Objet : Fwd: IA et applications: groupes A et B
Corps : ---------- Forwarded message --------- De : Souhila Arib Date: lun. 6 janv. 2025 à 10:51 Subject: IA et applications: groupes A et B To: ING3 IA Cergy 2025 2024 Cc: Anthony Weiss , Ethan Pinto < pintoethan@cy-tech.fr>, Louis-Alexandre Laguet , Thomas Gons Bonjour à tous, Permettez moi, d'abord, de vous souhaiter une très belle année! Pour le module IA et application, Air Liquide propose le sujet suivant et fournira les dataSets nécessaires: Exploration de l'utilisation de générateurs de scénarios comme méthode de data augmentation pour les prévisions de séries temporelles La data augmentation est une technique importante pour améliorer les performances des modèles de prévision de séries temporelles, notamment lorsque les jeux de données sont limités. L'objectif de ce projet sera d'explorer l'utilisation de générateurs de scénarios comme méthode de data augmentation pour des prévisions de prix de l'électricité. Concrètement il s’agit d’évaluer l'impact de l'utilisation des scénarios générés comme données d'entraînement supplémentaires sur les performances de différents modèles de prévision : - Modèles simples (ex : XGBoost) - Modèles plus complexes (ex : Conv1D, LSTM, Transformer) - Analyse comparative des performances des modèles entraînés sur les données historiques seules vs. les données historiques augmentées des scénarios générés Les deux groupes A et B travailleront sur le même sujet car le but est de proposer différentes implémentations! Pour ceux qui ne souhaitent pas travailler sur ce sujet, je vous propose de choisir un challenge sur Kaggle sur le lien suivant: https://www.kaggle.com/competitions. La présentation du challenge Air LIquide sera pour mercredi à partir de 14H. Vous pouvez travailler par groupe de 3 étudiants! (Merci de respecter vos groupes A et B) Une fois votre sujet choisi, merci de me transmettre un mail avec le nom du sujet choisi et la composition de votre groupe de travail! Pour le rendu, un rapport expliquant le sujet, la justification des technos, points d'améliorations .... et les codes! Merci. Souhila.",cours
